unit_id,shift,supplier_offspec_batch,fault_A_active,fault_B_active,fault_C_active,defect,defect_source_station
1692,Day,False,True,False,False,False,
1693,Day,False,True,False,False,False,
1694,Day,False,True,False,False,False,
1695,Day,False,True,False,False,False,
1696,Day,False,True,False,False,False,
1697,Day,False,True,False,False,False,
1698,Day,False,True,False,False,False,
1699,Day,False,True,False,False,False,
1700,Day,False,True,False,False,False,
1701,Day,False,True,False,False,False,
1702,Day,False,True,False,False,False,
1703,Day,False,True,False,False,False,
1704,Day,False,True,False,False,False,
1705,Day,False,True,False,False,False,
1706,Day,False,True,False,False,False,
1707,Day,False,True,False,False,False,
1708,Day,False,True,False,False,False,
1709,Day,False,True,False,False,False,
1710,Day,False,True,False,False,False,
1711,Day,False,True,False,False,False,
1712,Day,False,True,False,False,False,
1713,Day,False,True,False,False,False,
1714,Day,False,True,False,False,False,
1715,Day,False,True,False,False,False,
1716,Day,False,True,False,False,False,
1717,Day,False,True,False,False,True,12.0
1718,Day,False,True,False,False,False,
1719,Day,False,True,False,False,False,
1720,Day,False,True,False,False,False,
1721,Day,False,True,False,False,False,
1722,Day,False,True,False,False,False,
1723,Day,False,True,False,False,False,
1724,Day,False,True,False,False,False,
1725,Day,False,True,False,False,False,
1726,Day,False,True,False,False,False,
1727,Day,False,True,False,False,False,
1728,Day,False,True,False,False,False,
1729,Day,False,True,False,False,False,
1730,Day,False,True,False,False,False,
1731,Day,False,True,False,False,False,
1732,Day,False,True,False,False,False,
1733,Day,False,True,False,False,False,
1734,Day,False,True,False,False,False,
1735,Day,False,True,False,False,False,
1736,Day,False,True,False,False,False,
1737,Day,False,True,False,False,False,
1738,Day,False,True,False,False,False,
1739,Day,False,True,False,False,False,
1740,Day,False,True,False,False,False,
1741,Day,False,True,False,False,False,
1742,Day,False,True,False,False,False,
1743,Day,False,True,False,False,False,
1744,Day,False,True,False,False,False,
1745,Day,False,True,False,False,False,
1746,Day,False,True,False,False,False,
1747,Day,False,True,False,False,False,
1748,Day,False,True,False,False,False,
1749,Day,False,True,False,False,False,
1750,Night,False,True,False,False,False,
1751,Night,False,True,False,False,False,
1752,Night,False,True,False,False,False,
1753,Night,False,True,False,False,False,
1754,Night,False,True,False,False,False,
1755,Night,False,True,False,False,False,
1756,Night,False,True,False,False,False,
1757,Night,False,True,False,False,False,
1758,Night,False,True,False,False,False,
1759,Night,False,True,False,False,False,
1760,Night,False,True,False,False,False,
1761,Night,False,True,False,False,False,
1762,Night,False,True,False,False,False,
1763,Night,False,True,False,False,False,
1764,Night,False,True,False,False,False,
1765,Night,False,True,False,False,False,
1766,Night,False,True,False,False,False,
1767,Night,False,True,False,False,False,
1768,Night,False,True,False,False,False,
1769,Night,False,True,False,False,False,
1770,Night,False,True,False,False,False,
1771,Night,False,True,False,False,False,
1772,Night,False,True,False,False,False,
1773,Night,False,True,False,False,False,
1774,Night,False,True,False,False,False,
1775,Night,False,True,False,False,False,
1776,Night,False,True,False,False,False,
1777,Night,False,True,False,False,False,
1778,Night,False,True,False,False,False,
1779,Night,False,True,False,False,False,
1780,Night,False,True,False,False,False,
1781,Night,False,True,False,False,False,
1782,Night,False,True,False,False,False,
1783,Night,False,True,False,False,False,
1784,Night,False,True,False,False,False,
1785,Night,False,True,False,False,False,
1786,Night,False,True,False,False,False,
1787,Night,False,True,False,False,False,
1788,Night,False,True,False,False,False,
1789,Night,False,True,False,False,False,
1790,Night,False,True,False,False,False,
1791,Night,False,True,False,False,False,
1792,Night,False,True,False,False,False,
1793,Night,False,True,False,False,False,
1794,Night,False,True,False,False,False,
1795,Night,False,True,False,False,False,
1796,Night,False,True,False,False,False,
1797,Night,False,True,False,False,False,
1798,Night,False,True,False,False,False,
1799,Night,False,True,False,False,False,
1800,Night,False,True,False,False,False,
1801,Night,False,True,False,False,False,
1802,Night,False,True,False,False,False,
1803,Night,False,True,False,False,False,
1804,Night,False,True,False,False,False,
1805,Night,False,True,False,False,False,
1806,Night,False,True,False,False,False,
1807,Night,False,True,False,False,False,
1808,Night,False,True,False,False,False,
1809,Night,False,True,False,False,False,
1810,Night,False,True,False,False,False,
1811,Night,False,True,False,True,True,13.0
1812,Night,False,True,False,False,False,
1813,Night,False,True,False,False,False,
1814,Night,False,True,False,False,False,
1815,Night,False,True,False,False,False,
1816,Night,False,True,False,False,False,
1817,Night,False,True,False,False,False,
1818,Night,False,True,False,False,False,
1819,Night,False,True,False,False,False,
1820,Night,False,True,False,False,False,
1821,Night,False,True,False,False,False,
1822,Night,False,True,False,False,False,
1823,Night,False,True,False,False,False,
1824,Night,False,True,False,False,False,
1825,Night,False,True,False,False,False,
1826,Night,False,True,False,False,False,
1827,Night,False,True,False,False,False,
1828,Night,False,True,False,False,False,
1829,Night,False,True,False,False,False,
1830,Night,False,True,False,False,False,
1831,Night,False,True,False,False,False,
1832,Night,False,True,False,False,False,
1833,Night,False,True,False,False,False,
1834,Night,False,True,False,False,False,
1835,Night,False,True,False,False,False,
1836,Night,False,True,False,False,False,
1837,Night,False,True,False,False,False,
1838,Night,False,True,False,False,False,
1839,Night,False,True,False,False,False,
1840,Night,True,True,False,False,False,
1841,Night,True,True,False,False,False,
1842,Night,True,True,False,False,False,
1843,Night,True,True,False,False,False,
1844,Night,True,True,False,False,False,
1845,Night,True,True,False,False,False,
1846,Night,True,True,False,False,False,
1847,Night,True,True,False,False,False,
1848,Night,True,True,False,False,False,
1849,Night,True,True,False,False,False,
1850,Night,True,True,False,False,False,
1851,Night,True,True,False,False,False,
1852,Night,True,True,False,False,False,
1853,Night,True,True,False,False,False,
1854,Night,True,True,False,False,False,
1855,Night,True,True,True,False,True,7.0
1856,Night,True,True,True,False,True,7.0
1857,Night,True,True,True,False,True,7.0
1858,Night,True,True,True,False,True,7.0
1859,Night,True,True,False,False,False,
1860,Night,True,True,False,False,False,
1861,Night,True,True,False,False,False,
1862,Night,True,True,False,False,False,
1863,Night,True,True,False,False,False,
1864,Night,True,True,False,False,False,
1865,Night,True,True,False,False,False,
1866,Night,True,True,False,False,False,
1867,Night,True,True,False,False,False,
1868,Night,True,True,False,False,False,
1869,Night,True,True,False,False,False,
1870,Night,True,True,False,False,False,
1871,Night,True,True,False,False,False,
1872,Night,True,True,False,False,False,
1873,Night,True,True,False,False,False,
1874,Night,True,True,False,False,False,
1875,Night,True,True,False,False,False,
1876,Night,True,True,False,False,False,
1877,Night,True,True,False,False,False,
1878,Night,True,True,False,False,False,
1879,Night,True,True,False,False,False,
1880,Night,False,True,False,False,False,
1881,Night,False,True,False,False,False,
1882,Night,False,True,False,False,False,
1883,Night,False,True,False,False,False,
1884,Night,False,True,False,False,False,
1885,Night,False,True,False,False,False,
1886,Night,False,True,False,False,False,
1887,Night,False,True,False,False,False,
1888,Night,False,True,False,False,False,
1889,Night,False,True,False,False,False,
1890,Night,False,True,False,False,False,
1891,Night,False,True,False,False,False,
1892,Night,False,True,False,False,False,
1893,Night,False,True,False,False,False,
1894,Night,False,True,False,False,False,
1895,Night,False,True,False,False,False,
1896,Night,False,True,False,False,False,
1897,Night,False,True,False,False,False,
1898,Night,False,True,False,False,True,12.0
1899,Night,False,True,False,False,False,
1900,Night,False,True,False,False,False,
1901,Night,False,True,False,False,False,
1902,Night,False,True,False,False,False,
1903,Night,False,True,False,False,False,
1904,Night,False,True,False,False,False,
1905,Night,False,True,False,False,False,
1906,Night,False,True,False,False,False,
1907,Night,False,True,False,False,False,
1908,Night,False,True,False,False,False,
1909,Night,False,True,False,False,False,
1910,Night,False,True,False,False,False,
1911,Night,False,True,False,False,False,
1912,Night,False,True,False,False,False,
1913,Night,False,True,False,False,False,
1914,Night,False,True,False,False,False,
1915,Night,False,True,False,False,False,
1916,Night,False,True,False,False,False,
1917,Night,False,True,False,False,False,
1918,Night,False,True,False,False,False,
1919,Night,False,True,False,False,False,
1920,Night,False,True,False,False,False,
1921,Night,False,True,False,False,False,
1922,Night,False,True,False,False,False,
1923,Night,False,True,False,False,False,
1924,Night,False,True,False,False,False,
1925,Night,False,True,False,False,False,
1926,Night,False,True,False,False,False,
1927,Night,False,True,False,False,False,
1928,Night,False,True,False,False,False,
1929,Night,False,True,False,False,False,
1930,Night,False,True,False,False,False,
1931,Night,False,True,False,False,False,
1932,Night,False,True,False,False,False,
1933,Night,False,True,False,False,False,
1934,Night,False,True,False,False,False,
1935,Night,False,True,False,False,False,
1936,Night,False,True,False,False,False,
1937,Night,False,True,False,False,False,
1938,Night,False,True,False,False,False,
1939,Night,False,True,False,False,False,
1940,Night,False,True,False,False,False,
1941,Night,False,True,False,False,False,
1942,Night,False,True,False,False,False,
1943,Night,False,True,False,False,False,
1944,Night,False,True,False,False,False,
1945,Night,False,True,False,False,False,
1946,Night,False,True,False,False,False,
1947,Night,False,True,False,False,False,
1948,Night,False,True,False,False,False,
1949,Night,False,True,False,False,False,
1950,Night,False,True,False,False,False,
1951,Night,False,True,False,False,False,
1952,Night,False,True,False,False,False,
1953,Night,False,True,False,False,False,
1954,Night,False,True,False,False,False,
1955,Night,False,True,False,False,False,
1956,Night,False,True,False,False,False,
1957,Night,False,True,False,False,False,
1958,Night,False,True,False,False,False,
1959,Night,False,True,False,False,False,
1960,Night,False,True,False,False,False,
1961,Night,False,True,False,False,False,
1962,Night,False,True,False,False,False,
1963,Night,False,True,False,False,False,
1964,Night,False,True,False,False,False,
1965,Night,False,True,False,False,False,
1966,Night,False,True,False,False,False,
1967,Night,False,True,False,False,False,
1968,Night,False,True,False,False,False,
1969,Night,False,True,False,False,False,
1970,Night,False,True,False,False,False,
1971,Night,False,True,False,False,False,
1972,Night,False,True,False,False,False,
1973,Night,False,True,False,False,False,
1974,Night,False,True,False,False,False,
1975,Night,False,True,False,False,False,
1976,Night,False,True,False,False,False,
1977,Night,False,True,False,False,False,
1978,Night,False,True,False,False,False,
1979,Night,False,True,False,False,False,
1980,Night,False,True,False,False,False,
1981,Night,False,True,False,False,False,
1982,Night,False,True,False,False,False,
1983,Night,False,True,False,False,False,
1984,Night,False,True,False,False,False,
1985,Night,False,True,False,False,False,
1986,Night,False,True,False,False,False,
1987,Night,False,True,False,False,False,
1988,Night,False,True,False,False,False,
1989,Night,False,True,False,False,False,
1990,Night,False,True,False,False,False,
1991,Night,False,True,False,False,False,
1992,Night,False,True,False,False,False,
1993,Night,False,True,False,False,False,
1994,Night,False,True,False,False,False,
1995,Night,False,True,False,False,False,
1996,Night,False,True,False,False,False,
1997,Night,False,True,False,False,False,
1998,Night,False,True,False,False,False,
1999,Night,False,True,False,False,False,
2000,Day,False,True,False,False,False,
2001,Day,False,True,False,False,False,
2002,Day,False,True,False,False,False,
2003,Day,False,True,False,False,False,
2004,Day,False,True,False,False,False,
2005,Day,False,True,False,False,False,
2006,Day,False,True,False,False,False,
2007,Day,False,True,False,False,False,
2008,Day,False,True,False,False,False,
2009,Day,False,True,False,False,False,
2010,Day,False,True,False,False,False,
2011,Day,False,True,False,False,False,
2012,Day,False,True,False,False,False,
2013,Day,False,True,False,False,False,
2014,Day,False,True,False,False,False,
2015,Day,False,True,False,False,False,
2016,Day,False,True,False,False,False,
2017,Day,False,True,False,False,False,
2018,Day,False,True,False,False,False,
2019,Day,False,True,False,False,False,
2020,Day,False,True,False,False,False,
2021,Day,False,True,False,False,False,
2022,Day,False,True,False,False,False,
2023,Day,False,True,False,False,False,
2024,Day,False,True,False,False,False,
2025,Day,False,True,False,False,False,
2026,Day,False,True,False,False,False,
2027,Day,False,True,False,False,False,
2028,Day,False,True,False,False,False,
2029,Day,False,True,False,False,False,
2030,Day,False,True,False,False,False,
2031,Day,False,True,False,False,False,
2032,Day,False,True,False,False,False,
2033,Day,False,True,False,False,False,
2034,Day,False,True,False,False,False,
2035,Day,False,True,False,False,False,
2036,Day,False,True,False,False,False,
2037,Day,False,True,False,False,False,
2038,Day,False,True,False,False,False,
2039,Day,False,True,False,False,False,
2040,Day,False,True,False,False,False,
2041,Day,False,True,False,False,False,
2042,Day,False,True,False,False,False,
2043,Day,False,True,False,False,False,
2044,Day,False,True,False,False,False,
2045,Day,False,True,False,False,False,
2046,Day,False,True,False,False,False,
2047,Day,False,True,False,False,False,
2048,Day,False,True,False,False,False,
2049,Day,False,True,False,False,False,
2050,Day,False,True,False,False,False,
2051,Day,False,True,False,False,False,
2052,Day,False,True,False,False,False,
2053,Day,False,True,False,False,False,
2054,Day,False,True,False,False,False,
2055,Day,False,True,False,False,False,
2056,Day,False,True,False,False,False,
2057,Day,False,True,False,False,False,
2058,Day,False,True,False,False,False,
2059,Day,False,True,False,False,False,
2060,Day,False,True,False,False,False,
2061,Day,False,True,False,False,False,
2062,Day,False,True,False,False,False,
2063,Day,False,True,False,False,False,
2064,Day,False,True,False,False,False,
2065,Day,False,True,False,False,False,
2066,Day,False,True,False,False,False,
2067,Day,False,True,False,False,False,
2068,Day,False,True,False,False,False,
2069,Day,False,True,False,False,False,
2070,Day,False,True,False,False,True,12.0
2071,Day,False,True,False,False,False,
2072,Day,False,True,False,False,False,
2073,Day,False,True,False,False,False,
2074,Day,False,True,False,False,False,
2075,Day,False,True,False,False,False,
2076,Day,False,True,False,False,False,
2077,Day,False,True,False,False,False,
2078,Day,False,True,False,False,False,
2079,Day,False,True,False,False,False,
2080,Day,True,True,False,False,False,
2081,Day,True,True,False,False,False,
2082,Day,True,True,False,False,False,
2083,Day,True,True,False,False,False,
2084,Day,True,True,False,False,False,
2085,Day,True,True,False,False,False,
2086,Day,True,True,False,False,False,
2087,Day,True,True,False,False,False,
2088,Day,True,True,False,False,False,
2089,Day,True,True,False,False,False,
2090,Day,True,True,False,False,False,
2091,Day,True,True,False,False,False,
2092,Day,True,True,False,False,False,
2093,Day,True,True,False,False,False,
2094,Day,True,True,False,False,False,
2095,Day,True,True,False,False,False,
2096,Day,True,True,False,False,False,
2097,Day,True,True,False,False,False,
2098,Day,True,True,False,False,False,
2099,Day,True,True,False,False,False,
2100,Day,True,True,False,False,False,
2101,Day,True,True,False,False,False,
2102,Day,True,True,False,True,True,13.0
2103,Day,True,True,False,False,False,
2104,Day,True,True,False,False,False,
2105,Day,True,True,False,False,False,
2106,Day,True,True,False,False,False,
2107,Day,True,True,False,False,False,
2108,Day,True,True,False,False,False,
2109,Day,True,True,False,False,False,
2110,Day,True,True,False,False,False,
2111,Day,True,True,False,False,False,
2112,Day,True,True,False,False,False,
2113,Day,True,True,False,False,False,
2114,Day,True,True,False,False,False,
2115,Day,True,True,False,False,False,
2116,Day,True,True,False,False,False,
2117,Day,True,True,False,False,False,
2118,Day,True,True,False,False,False,
2119,Day,True,True,False,False,False,
2120,Day,False,True,False,False,False,
2121,Day,False,True,False,False,False,
2122,Day,False,True,False,False,False,
2123,Day,False,True,False,False,False,
2124,Day,False,True,False,False,False,
2125,Day,False,True,False,False,False,
2126,Day,False,True,False,False,False,
2127,Day,False,True,False,False,False,
2128,Day,False,True,False,False,False,
2129,Day,False,True,False,False,False,
2130,Day,False,True,False,False,False,
2131,Day,False,True,False,False,False,
2132,Day,False,True,False,False,False,
2133,Day,False,True,False,False,False,
2134,Day,False,True,False,False,False,
2135,Day,False,True,False,False,False,
2136,Day,False,True,False,False,False,
2137,Day,False,True,False,False,False,
2138,Day,False,True,False,False,False,
2139,Day,False,True,False,False,False,
2140,Day,False,True,False,False,False,
2141,Day,False,True,False,False,False,
2142,Day,False,True,False,False,False,
2143,Day,False,True,False,False,False,
2144,Day,False,True,False,False,False,
2145,Day,False,True,False,False,False,
2146,Day,False,True,False,False,False,
2147,Day,False,True,False,False,False,
2148,Day,False,True,False,False,False,
2149,Day,False,True,False,False,False,
2150,Day,False,True,False,False,False,
2151,Day,False,True,False,False,False,
2152,Day,False,True,False,False,False,
2153,Day,False,True,False,False,False,
2154,Day,False,True,False,False,False,
2155,Day,False,True,False,False,False,
2156,Day,False,True,False,False,False,
2157,Day,False,True,False,False,False,
2158,Day,False,True,False,False,False,
2159,Day,False,True,False,False,False,
2160,Day,False,True,False,False,False,
2161,Day,False,True,False,False,False,
2162,Day,False,True,False,False,False,
2163,Day,False,True,False,False,False,
2164,Day,False,True,False,False,False,
2165,Day,False,True,False,False,False,
2166,Day,False,True,False,False,False,
2167,Day,False,True,False,False,False,
2168,Day,False,True,False,False,False,
2169,Day,False,True,False,False,False,
2170,Day,False,True,False,False,False,
2171,Day,False,True,False,False,False,
2172,Day,False,True,False,False,False,
2173,Day,False,True,False,False,False,
2174,Day,False,True,False,False,False,
2175,Day,False,True,True,False,True,7.0
2176,Day,False,True,False,False,False,
2177,Day,False,True,False,False,False,
2178,Day,False,True,False,False,False,
2179,Day,False,True,False,False,False,
2180,Day,False,True,False,False,False,
2181,Day,False,True,False,False,False,
2182,Day,False,True,False,False,False,
2183,Day,False,True,False,False,False,
2184,Day,False,True,False,False,False,
2185,Day,False,True,False,False,False,
2186,Day,False,True,False,False,False,
2187,Day,False,True,False,False,False,
2188,Day,False,True,False,False,False,
2189,Day,False,True,False,False,False,
2190,Day,False,True,False,False,False,
2191,Day,False,True,False,False,False,
2192,Day,False,True,False,False,False,
2193,Day,False,True,False,False,False,
2194,Day,False,True,False,False,False,
2195,Day,False,True,False,False,False,
2196,Day,False,True,False,False,False,
2197,Day,False,True,False,False,False,
2198,Day,False,True,False,False,False,
2199,Day,False,True,False,False,False,
2200,Day,False,True,False,False,False,
2201,Day,False,True,False,False,False,
2202,Day,False,True,False,False,False,
2203,Day,False,True,False,False,False,
2204,Day,False,True,False,False,False,
2205,Day,False,True,False,False,False,
2206,Day,False,True,False,False,False,
2207,Day,False,True,False,False,False,
2208,Day,False,True,False,False,False,
2209,Day,False,True,False,False,False,
2210,Day,False,True,False,False,False,
2211,Day,False,True,False,False,False,
2212,Day,False,True,False,False,False,
2213,Day,False,True,False,False,False,
2214,Day,False,True,False,False,False,
2215,Day,False,True,False,False,False,
2216,Day,False,True,False,False,False,
2217,Day,False,True,False,False,False,
2218,Day,False,True,False,False,False,
2219,Day,False,True,False,False,False,
2220,Day,False,True,False,False,False,
2221,Day,False,True,False,False,False,
2222,Day,False,True,False,False,False,
2223,Day,False,True,False,False,False,
2224,Day,False,True,False,False,False,
2225,Day,False,True,False,False,False,
2226,Day,False,True,False,False,False,
2227,Day,False,True,False,False,False,
2228,Day,False,True,False,False,False,
2229,Day,False,True,False,False,False,
2230,Day,False,True,False,False,False,
2231,Day,False,True,False,False,False,
2232,Day,False,True,False,False,False,
2233,Day,False,True,False,False,False,
2234,Day,False,True,False,False,False,
2235,Day,False,True,False,False,False,
2236,Day,False,True,False,False,False,
2237,Day,False,True,False,False,False,
2238,Day,False,True,False,False,False,
2239,Day,False,True,False,False,False,
2240,Day,False,True,False,False,False,
2241,Day,False,True,False,False,False,
2242,Day,False,True,False,False,False,
2243,Day,False,True,False,False,False,
2244,Day,False,True,False,False,False,
2245,Day,False,True,False,False,False,
2246,Day,False,True,False,False,False,
2247,Day,False,True,False,False,False,
2248,Day,False,True,False,False,False,
2249,Day,False,True,False,False,False,
2250,Night,False,True,False,False,False,
2251,Night,False,True,False,False,False,
2252,Night,False,True,False,False,False,
2253,Night,False,True,False,False,False,
2254,Night,False,True,False,False,False,
2255,Night,False,True,False,False,False,
2256,Night,False,True,False,False,False,
2257,Night,False,True,False,False,False,
2258,Night,False,True,False,False,False,
2259,Night,False,True,False,False,False,
2260,Night,False,True,False,False,False,
2261,Night,False,True,False,False,False,
2262,Night,False,True,False,False,False,
2263,Night,False,True,False,False,False,
2264,Night,False,True,False,False,False,
2265,Night,False,True,False,False,False,
2266,Night,False,True,False,False,False,
2267,Night,False,True,False,False,False,
2268,Night,False,True,False,False,False,
2269,Night,False,True,False,False,False,
2270,Night,False,True,False,False,False,
2271,Night,False,True,False,False,False,
2272,Night,False,True,False,False,False,
2273,Night,False,True,False,False,False,
2274,Night,False,True,False,False,False,
2275,Night,False,True,False,False,False,
2276,Night,False,True,False,False,False,
2277,Night,False,True,False,False,False,
2278,Night,False,True,False,False,False,
2279,Night,False,True,False,False,False,
2280,Night,False,True,False,False,False,
2281,Night,False,True,False,False,False,
2282,Night,False,True,False,False,False,
2283,Night,False,True,False,False,False,
2284,Night,False,True,False,False,False,
2285,Night,False,True,False,False,False,
2286,Night,False,True,False,False,False,
2287,Night,False,True,False,False,False,
2288,Night,False,True,False,False,False,
2289,Night,False,True,False,False,False,
2290,Night,False,True,False,False,False,
2291,Night,False,True,False,False,False,
2292,Night,False,True,False,False,False,
2293,Night,False,True,False,False,False,
2294,Night,False,True,False,False,False,
2295,Night,False,True,False,False,False,
2296,Night,False,True,False,False,False,
2297,Night,False,True,False,False,False,
2298,Night,False,True,False,False,False,
2299,Night,False,True,False,False,False,
2300,Night,False,True,False,False,False,
2301,Night,False,True,False,False,False,
2302,Night,False,True,False,False,False,
2303,Night,False,True,False,False,False,
2304,Night,False,True,False,False,False,
2305,Night,False,True,False,False,False,
2306,Night,False,True,False,False,False,
2307,Night,False,True,False,False,False,
2308,Night,False,True,False,False,False,
2309,Night,False,True,False,False,False,
2310,Night,False,True,False,False,False,
2311,Night,False,True,False,False,False,
2312,Night,False,True,False,False,False,
2313,Night,False,True,False,False,False,
2314,Night,False,True,False,False,False,
2315,Night,False,True,False,False,False,
2316,Night,False,True,False,False,False,
2317,Night,False,True,False,False,False,
2318,Night,False,True,False,False,False,
2319,Night,False,True,False,False,False,
2320,Night,False,True,False,False,False,
2321,Night,False,True,False,False,False,
2322,Night,False,True,False,False,False,
2323,Night,False,True,False,False,False,
2324,Night,False,True,False,False,False,
2325,Night,False,True,False,False,False,
2326,Night,False,True,False,False,False,
2327,Night,False,True,False,False,False,
2328,Night,False,True,False,False,False,
2329,Night,False,True,False,False,False,
2330,Night,False,True,False,False,False,
2331,Night,False,True,False,False,False,
2332,Night,False,True,False,False,False,
2333,Night,False,True,False,False,False,
2334,Night,False,True,False,False,False,
2335,Night,False,True,False,False,False,
2336,Night,False,True,False,False,False,
2337,Night,False,True,False,False,False,
2338,Night,False,True,False,False,False,
2339,Night,False,True,False,False,False,
2340,Night,False,True,False,False,False,
2341,Night,False,True,False,False,False,
2342,Night,False,True,False,False,False,
2343,Night,False,True,False,False,False,
2344,Night,False,True,False,False,False,
2345,Night,False,True,False,False,False,
2346,Night,False,True,False,False,False,
2347,Night,False,True,False,False,False,
2348,Night,False,True,False,False,False,
2349,Night,False,True,False,False,False,
2350,Night,False,True,False,False,False,
2351,Night,False,True,False,False,False,
2352,Night,False,True,False,False,False,
2353,Night,False,True,False,False,False,
2354,Night,False,True,False,False,False,
2355,Night,False,True,False,False,False,
2356,Night,False,True,False,False,False,
2357,Night,False,True,False,False,True,12.0
2358,Night,False,True,False,False,False,
2359,Night,False,True,False,False,False,
2360,Night,False,True,False,False,False,
2361,Night,False,True,False,False,False,
2362,Night,False,True,False,False,False,
2363,Night,False,True,False,False,False,
2364,Night,False,True,False,False,False,
2365,Night,False,True,False,False,False,
2366,Night,False,True,False,False,False,
2367,Night,False,True,False,False,False,
2368,Night,False,True,False,False,False,
2369,Night,False,True,False,False,False,
2370,Night,False,True,False,False,False,
2371,Night,False,True,False,False,False,
2372,Night,False,True,False,False,False,
2373,Night,False,True,False,False,False,
2374,Night,False,True,False,False,False,
2375,Night,False,True,False,False,False,
2376,Night,False,True,False,False,False,
2377,Night,False,True,False,False,False,
2378,Night,False,True,False,False,False,
2379,Night,False,True,False,False,False,
2380,Night,False,True,False,False,False,
2381,Night,False,True,False,False,False,
2382,Night,False,True,False,True,True,13.0
2383,Night,False,True,False,False,False,
2384,Night,False,True,False,False,False,
2385,Night,False,True,False,False,False,
2386,Night,False,True,False,False,False,
2387,Night,False,True,False,False,False,
2388,Night,False,True,False,False,False,
2389,Night,False,True,False,False,False,
2390,Night,False,True,False,False,False,
2391,Night,False,True,False,False,False,
2392,Night,False,True,False,False,False,
2393,Night,False,True,False,False,False,
2394,Night,False,True,False,False,False,
2395,Night,False,True,False,False,False,
2396,Night,False,True,False,False,True,12.0
2397,Night,False,True,False,False,False,
2398,Night,False,True,False,False,False,
2399,Night,False,True,False,False,False,
2400,Night,False,True,False,False,False,
2401,Night,False,True,False,False,False,
2402,Night,False,True,False,False,False,
2403,Night,False,True,False,False,False,
2404,Night,False,True,False,False,False,
2405,Night,False,True,False,False,False,
2406,Night,False,True,False,False,False,
2407,Night,False,True,False,False,False,
2408,Night,False,True,False,False,False,
2409,Night,False,True,False,False,False,
2410,Night,False,True,False,False,False,
2411,Night,False,True,False,False,False,
2412,Night,False,True,False,False,False,
2413,Night,False,True,False,False,False,
2414,Night,False,True,False,False,False,
2415,Night,False,True,False,False,False,
2416,Night,False,True,False,False,False,
2417,Night,False,True,False,False,False,
2418,Night,False,True,False,False,False,
2419,Night,False,True,False,False,False,
2420,Night,False,True,False,False,False,
2421,Night,False,True,False,False,False,
2422,Night,False,True,False,False,False,
2423,Night,False,True,False,False,False,
2424,Night,False,True,False,False,False,
2425,Night,False,True,False,False,False,
2426,Night,False,True,False,False,False,
2427,Night,False,True,False,True,True,13.0
2428,Night,False,True,False,False,False,
2429,Night,False,True,False,False,False,
2430,Night,False,True,False,False,False,
2431,Night,False,True,False,False,False,
2432,Night,False,True,False,False,False,
2433,Night,False,True,False,False,False,
2434,Night,False,True,False,False,False,
2435,Night,False,True,False,False,False,
2436,Night,False,True,False,False,False,
2437,Night,False,True,False,False,False,
2438,Night,False,True,False,False,False,
2439,Night,False,True,True,False,True,7.0
2440,Night,False,True,False,False,False,
2441,Night,False,True,False,False,False,
2442,Night,False,True,False,False,False,
2443,Night,False,True,False,False,False,
2444,Night,False,True,False,False,False,
2445,Night,False,True,False,False,False,
2446,Night,False,True,False,False,False,
2447,Night,False,True,False,False,False,
2448,Night,False,True,False,False,False,
2449,Night,False,True,False,False,False,
2450,Night,False,True,False,False,False,
2451,Night,False,True,False,False,False,
2452,Night,False,True,False,False,False,
2453,Night,False,True,False,False,False,
2454,Night,False,True,False,False,False,
2455,Night,False,True,False,False,False,
2456,Night,False,True,False,False,False,
2457,Night,False,True,False,False,False,
2458,Night,False,True,False,False,False,
2459,Night,False,True,False,False,False,
2460,Night,False,True,False,False,False,
2461,Night,False,True,False,False,False,
2462,Night,False,True,False,False,False,
2463,Night,False,True,False,False,False,
2464,Night,False,True,False,False,False,
2465,Night,False,True,False,False,False,
2466,Night,False,True,False,False,False,
2467,Night,False,True,False,False,False,
2468,Night,False,True,False,False,False,
2469,Night,False,True,False,False,False,
2470,Night,False,True,False,False,False,
2471,Night,False,True,False,False,False,
2472,Night,False,True,False,False,False,
2473,Night,False,True,False,False,False,
2474,Night,False,True,False,False,False,
2475,Night,False,True,False,False,False,
2476,Night,False,True,False,False,False,
2477,Night,False,True,False,False,False,
2478,Night,False,True,False,False,False,
2479,Night,False,True,False,False,False,
2480,Night,False,True,False,False,False,
2481,Night,False,True,False,False,False,
2482,Night,False,True,False,False,False,
2483,Night,False,True,False,False,False,
2484,Night,False,True,False,False,False,
2485,Night,False,True,False,False,False,
2486,Night,False,True,False,False,False,
2487,Night,False,True,False,False,False,
2488,Night,False,True,False,False,False,
2489,Night,False,True,False,False,False,
2490,Night,False,True,False,False,False,
2491,Night,False,True,False,False,False,
2492,Night,False,True,False,False,False,
2493,Night,False,True,False,False,False,
2494,Night,False,True,False,False,False,
2495,Night,False,True,False,False,False,
2496,Night,False,True,False,False,False,
2497,Night,False,True,False,False,False,
2498,Night,False,True,False,False,False,
2499,Night,False,True,False,False,False,
2500,Day,False,True,False,False,False,
2501,Day,False,True,False,False,False,
2502,Day,False,True,False,False,False,
2503,Day,False,True,False,False,False,
2504,Day,False,True,False,False,False,
2505,Day,False,True,False,False,False,
2506,Day,False,True,False,False,False,
2507,Day,False,True,False,False,False,
2508,Day,False,True,False,False,False,
